author_login,committer_login
Anson-Huang,Anson-Huang
fomichev,borkmann
davem330,davem330
None,bjorn-helgaas
GustavoARSilva,jgunthorpe
rajrangoju,jgunthorpe
ickle,ickle
andy-shev,andy-shev
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
GustavoARSilva,GustavoARSilva
vireshk,vireshk
None,djbw
olerem,olerem
olerem,olerem
vingu-linaro,vingu-linaro
vingu-linaro,vingu-linaro
chiang831,broonie
liuhangbin,davem330
hkallweit,davem330
Jkirsher,davem330
None,davem330
idosch,davem330
olivier-matz-6wind,davem330
davem330,davem330
w-simon,w-simon
Lyude,Lyude
jthornber,snitm
None,bebarino
None,None
JuliaLawall,mripard
None,Jkirsher
None,Jkirsher
chucklever,chucklever
lmb,borkmann
trondmy,trondmy
trondmy,trondmy
None,Jkirsher
yonghong-song,borkmann
None,Jkirsher
fomichev,borkmann
kkazimie,borkmann
None,Jkirsher
GustavoARSilva,bbrezillon
GustavoARSilva,bbrezillon
GustavoARSilva,bbrezillon
None,Jkirsher
None,Jkirsher
None,Jkirsher
GustavoARSilva,broonie
silviocesare,broonie
GustavoARSilva,broonie
silviocesare,broonie
silviocesare,broonie
shumingfan,broonie
HiassofT,broonie
djbw,djbw
bwallan,Jkirsher
None,Jkirsher
bwallan,Jkirsher
None,Jkirsher
None,Jkirsher
None,Jkirsher
tych0,tych0
linusw,bbrezillon
torvalds,torvalds
torvalds,torvalds
None,None
ickle,ickle
acpibob,acpibob
acpibob,acpibob
acpibob,acpibob
acpibob,acpibob
tiwai,tiwai
tiwai,tiwai
tiwai,tiwai
tiwai,tiwai
tiwai,tiwai
tiwai,tiwai
tiwai,tiwai
tiwai,tiwai
tiwai,tiwai
tiwai,tiwai
tiwai,tiwai
tiwai,tiwai
tiwai,tiwai
tiwai,tiwai
bwallan,Jkirsher
arighi,rostedt
None,gregkh
None,None
None,None
None,None
None,None
None,None
None,None
None,gregkh
pelwell,gregkh
None,gregkh
GustavoARSilva,gregkh
None,gregkh
thirtythreeforty,gregkh
nishadkamdar,gregkh
None,gregkh
nishadkamdar,gregkh
nishadkamdar,gregkh
nishadkamdar,gregkh
danvet,danvet
khfeng,gregkh
khfeng,gregkh
himadrispandya,gregkh
himadrispandya,gregkh
ColinIanKing,gregkh
ColinIanKing,gregkh
paraka,gregkh
kengiter,gregkh
None,gregkh
None,gregkh
None,gregkh
None,gregkh
Anson-Huang,Anson-Huang
None,None
None,None
Anson-Huang,Anson-Huang
chaseyu,gregkh
None,gregkh
None,gregkh
None,gregkh
None,gregkh
gregkh,gregkh
gregkh,gregkh
jankara,axboe
jankara,axboe
gregkh,gregkh
gregkh,gregkh
ideak,ideak
ideak,ideak
None,broonie
ickle,ickle
r-vignesh,broonie
rodrigosiqueira,rodrigosiqueira
shayenne,danvet
superna9999,superna9999
shayenne,danvet
shayenne,danvet
malaterre,danvet
daveyoung,daveyoung
ickle,ickle
None,None
mfncharm,ayahal01
None,jnikula
flying-122,flying-122
mpe,mpe
None,None
zx2c4,mpe
None,None
None,None
vitor-soares-snps,bbrezillon
LianboJ,LianboJ
neuschaefer,mripard
None,jnikula
malaterre,malaterre
malaterre,malaterre
None,None
None,None
ickle,ickle
None,miquelraynal
rleon,rleon
None,andersson
None,torvalds
None,djbw
None,None
ColinIanKing,ColinIanKing
alexandrebelloni,alexandrebelloni
alexandrebelloni,alexandrebelloni
None,mstsirkin
Snorch,mstsirkin
wei-w-wang,mstsirkin
wei-w-wang,mstsirkin
wei-w-wang,mstsirkin
cohuck,mstsirkin
cohuck,mstsirkin
None,None
igor-stoppa,mpe
jnider,jnider
None,None
None,None
None,None
vitkyrka,vitkyrka
brauner,brauner
brauner,brauner
malaterre,mpe
mpe,mpe
mpe,mpe
mpe,mpe
leitao,mpe
neuschaefer,mpe
neuschaefer,mpe
aik,mpe
aik,mpe
aik,mpe
shenki,mpe
broonie,broonie
None,None
dtor,dtor
dtor,dtor
westeri,bjorn-helgaas
robherring,bjorn-helgaas
rgbriggs,pcmoore
ickle,ickle
malaterre,bjorn-helgaas
cujomalainey,broonie
myunghoj,jgunthorpe
charleskeepax,broonie
None,broonie
AxelLin,broonie
Srinivas-Kandagatla,broonie
roxell,broonie
None,broonie
robherring,broonie
aurel32,paulburton
rgbriggs,pcmoore
None,jgunthorpe
jgunthorpe,jgunthorpe
None,None
None,None
None,None
None,None
None,None
None,None
fxkamd,fxkamd
fxkamd,fxkamd
None,None
None,None
leeonadoh,leeonadoh
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
leeonadoh,leeonadoh
None,None
None,None
None,None
None,None
None,None
None,None
fxkamd,fxkamd
fxkamd,fxkamd
paravmellanox,jgunthorpe
paravmellanox,jgunthorpe
None,None
None,None
None,None
None,None
None,None
None,None
None,None
kentrussell,kentrussell
kentrussell,kentrussell
None,None
leeonadoh,leeonadoh
leeonadoh,leeonadoh
None,None
None,None
None,None
GustavoARSilva,GustavoARSilva
EmilyDeng666,EmilyDeng666
GustavoARSilva,GustavoARSilva
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
leeonadoh,leeonadoh
leeonadoh,leeonadoh
leeonadoh,leeonadoh
None,None
None,None
None,None
leeonadoh,leeonadoh
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
xliyu,xliyu
xliyu,xliyu
ascollard,ascollard
ascollard,ascollard
ascollard,ascollard
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
kentrussell,kentrussell
None,None
EmilyDeng666,EmilyDeng666
None,None
EmilyDeng666,EmilyDeng666
EmilyDeng666,EmilyDeng666
None,None
juhapekka,vsyrjala
rostedt,torvalds
vsyrjala,vsyrjala
None,bentiss
pujars,tiwai
pujars,tiwai
pujars,tiwai
pujars,tiwai
pujars,tiwai
roxell,dtor
None,ffainelli
torvalds,torvalds
torvalds,torvalds
torvalds,torvalds
tiwai,tiwai
cyrillos,cyrillos
ickle,ickle
ickle,ickle
ickle,ickle
ickle,ickle
ickle,ickle
ickle,ickle
ickle,ickle
ickle,ickle
ickle,ickle
ickle,ickle
ickle,ickle
ickle,ickle
ickle,ickle
ickle,ickle
ickle,ickle
ickle,ickle
ickle,ickle
ickle,ickle
ickle,ickle
ickle,ickle
ickle,ickle
loysollivier,khilman
Elyotna,superna9999
None,None
JuliaLawall,superna9999
None,None
wens,linusw
wens,linusw
robherring,wildea01
TalonsLee,TalonsLee
None,jhovold
marcosps,axboe
Algodev-github,axboe
lategoodbye,storulf
bebarino,broonie
bebarino,broonie
None,ummakynes
AxelLin,broonie
AxelLin,broonie
AxelLin,broonie
AxelLin,broonie
AxelLin,broonie
notro,notro
notro,notro
None,dliviu
None,dliviu
None,dliviu
None,dliviu
khfeng,khfeng
None,dliviu
None,dliviu
None,dliviu
None,dliviu
None,dliviu
None,dliviu
repk,storulf
None,None
yghannam,yghannam
Faiz-Abbas,storulf
None,None
None,storulf
andy-shev,andy-shev
andy-shev,andy-shev
None,tiwai
None,danvet
None,danvet
montjoie,mpe
chleroy,mpe
GustavoARSilva,mpe
masahir0y,mpe
masahir0y,mpe
masahir0y,mpe
None,mpe
chleroy,mpe
GustavoARSilva,mpe
teknoraver,mpe
sergey-senozhatsky,mpe
gregkh,michalsimek
xdarklight,linusw
None,None
prime-zeng,prime-zeng
None,None
bhe4,bhe4
saltybot,dtor
robclark,kraxel
kraxel,kraxel
kraxel,kraxel
kraxel,kraxel
kraxel,kraxel
kraxel,kraxel
kraxel,kraxel
kraxel,kraxel
kraxel,kraxel
kraxel,kraxel
kraxel,kraxel
kraxel,kraxel
kraxel,kraxel
kraxel,kraxel
kraxel,kraxel
kraxel,kraxel
kraxel,kraxel
kraxel,kraxel
medude,dtor
medude,dtor
medude,dtor
deepa-hub,dtor
None,dtor
GustavoARSilva,dtor
GustavoARSilva,dtor
dtor,dtor
None,agross-oss
jakobwuhrer,agross-oss
None,agross-oss
idlethread,agross-oss
None,agross-oss
ldts,agross-oss
None,agross-oss
None,agross-oss
None,agross-oss
None,agross-oss
vivekgautam1,agross-oss
None,agross-oss
None,agross-oss
coxuintel,coxuintel
masahir0y,masahir0y
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
None,None
abelvesa,abelvesa
paulburton,masahir0y
masahir0y,masahir0y
None,None
torvalds,torvalds
neuschaefer,torvalds
torvalds,torvalds
JuliaLawall,mmind
torvalds,torvalds
torvalds,torvalds
torvalds,torvalds
torvalds,torvalds
torvalds,torvalds
torvalds,torvalds
ausyskin,gregkh
tomasbw,gregkh
ausyskin,gregkh
tomasbw,gregkh
None,None
PabloPL,krzk
PabloPL,krzk
PabloPL,krzk
olofj,olofj
olofj,olofj
olofj,olofj
olofj,olofj
olofj,olofj
olofj,olofj
olofj,olofj
johnhubbard,torvalds
ukleinek,ukleinek
agners,agners
Anson-Huang,Anson-Huang
torvalds,torvalds
GajjarAkash,mmind
otavio,mmind
otavio,mmind
otavio,mmind
otavio,mmind
None,mmind
Anson-Huang,jic23
Anson-Huang,jic23
Anson-Huang,jic23
Anson-Huang,jic23
mirceacaprioru,jic23
torvalds,torvalds
davem330,davem330
None,davem330
None,davem330
None,mmind
murpdj72,jic23
murpdj72,jic23
torvalds,torvalds
murpdj72,jic23
torvalds,torvalds
martingkelly,jic23
ebiederm,ebiederm
jwrdegoede,jic23
mranostay,jic23
Villemoes,Villemoes
Villemoes,Villemoes
danvet,danvet
danvet,danvet
danvet,danvet
danvet,danvet
brauner,gregkh
None,martinkpetersen
cxgbit,martinkpetersen
None,martinkpetersen
avri-altman,martinkpetersen
seberm,martinkpetersen
shivasharan-broadcom,martinkpetersen
None,martinkpetersen
None,martinkpetersen
johnpgarry,martinkpetersen
johnpgarry,martinkpetersen
johnpgarry,martinkpetersen
None,martinkpetersen
shcgit,shcgit
shcgit,shcgit
shcgit,shcgit
shcgit,shcgit
RanWang1,RanWang1
martinkpetersen,martinkpetersen
None,martinkpetersen
GustavoARSilva,davem330
GustavoARSilva,martinkpetersen
sudeep-holla,sudeep-holla
GustavoARSilva,martinkpetersen
GustavoARSilva,martinkpetersen
GustavoARSilva,martinkpetersen
GustavoARSilva,martinkpetersen
None,None
None,None
GustavoARSilva,martinkpetersen
johnpgarry,martinkpetersen
None,davem330
davem330,davem330
TaeheeYoo,davem330
GustavoARSilva,martinkpetersen
lxbsz,martinkpetersen
XidianGeneral,davem330
zhabinecho,davem330
RanWang1,RanWang1
None,None
None,None
None,None
None,None
None,bebarino
davem330,davem330
None,davem330
None,davem330
None,davem330
None,davem330
None,davem330
seberm,robherring
GeorgiiR,GeorgiiR
aegl,djbw
danvet,danvet
None,None
danvet,danvet
danvet,danvet
danvet,danvet
miquelraynal,axboe
miquelraynal,axboe
miquelraynal,axboe
miquelraynal,axboe
miquelraynal,axboe
IoanaCiornei,IoanaCiornei
None,None
IoanaCiornei,IoanaCiornei
None,None
IoanaCiornei,IoanaCiornei
IoanaCiornei,IoanaCiornei
None,None
davem330,davem330
dsd,dsd
torvalds,torvalds
torvalds,torvalds
torvalds,torvalds
lkundrak,robherring
joe-lawrence,joe-lawrence
pmladek,pmladek
pmladek,pmladek
pmladek,pmladek
almostivan,almostivan
almostivan,almostivan
pmladek,pmladek
pmladek,pmladek
pmladek,pmladek
pmladek,pmladek
pmladek,pmladek
arndb,paulburton
linusw,linusw
linusw,linusw
mwgonzalez,bebarino
None,None
None,dliviu
torvalds,torvalds
None,rkrcmar
c3d,rkrcmar
None,rkrcmar
None,rkrcmar
freetom,rkrcmar
GustavoARSilva,rkrcmar
torvalds,torvalds
torvalds,torvalds
torvalds,torvalds
torvalds,torvalds
davidhildenbrand,davidhildenbrand
None,None
gerald-schaefer,gerald-schaefer
None,None
borntraeger,borntraeger
0x7f454c46,gregkh
paulkocialkowski,mripard
paulkocialkowski,mripard
mripard,mripard
danvet,danvet
LianboJ,LianboJ
danvet,danvet
danvet,danvet
danvet,danvet
gregkh,gregkh
xdarklight,linusw
ryderlee1110,linusw
LorenzoBianconi,nbd168
LorenzoBianconi,nbd168
LorenzoBianconi,nbd168
LorenzoBianconi,nbd168
LorenzoBianconi,nbd168
LorenzoBianconi,nbd168
LorenzoBianconi,nbd168
LorenzoBianconi,nbd168
sgruszka,nbd168
sgruszka,nbd168
sgruszka,nbd168
sgruszka,nbd168
LorenzoBianconi,nbd168
LorenzoBianconi,nbd168
LorenzoBianconi,nbd168
LorenzoBianconi,nbd168
hauke,nbd168
LorenzoBianconi,nbd168
LorenzoBianconi,nbd168
nbd168,nbd168
nbd168,nbd168
nbd168,nbd168
robherring,bzolnier
vlad902,bzolnier
None,None
piastry,piastry
piastry,piastry
piastry,piastry
rosslagerwall,rosslagerwall
rosslagerwall,rosslagerwall
None,None
piastry,piastry
Anson-Huang,Anson-Huang
mpe,mpe
fbarrat,mpe
leitao,mpe
chleroy,mpe
None,mpe
brauner,gregkh
GustavoARSilva,linusw
teknoraver,linusw
GustavoARSilva,linusw
GustavoARSilva,linusw
None,linusw
jacobpan,joergroedel
rmurphy-arm,joergroedel
None,joergroedel
JuliaLawall,joergroedel
t-akashi,wildea01
None,wildea01
realwakka,gregkh
a3a3el,gregkh
a3a3el,gregkh
borkmann,borkmann
yonghong-song,borkmann
yonghong-song,borkmann
yonghong-song,borkmann
gregkh,gregkh
AxelLin,linusw
danvet,danvet
danvet,danvet
brauner,gregkh
alexandrebelloni,alexandrebelloni
alexandrebelloni,alexandrebelloni
alexandrebelloni,alexandrebelloni
None,None
None,None
gclement,linusw
gclement,linusw
elkablo,linusw
None,linusw
None,linusw
nipungupta87,nipungupta87
nipungupta87,nipungupta87
None,None
None,None
airlied,airlied
None,None
None,None
None,None
None,None
None,None
None,None
imirkin,skeggsb
tiwai,skeggsb
skeggsb,skeggsb
ebiggers,herbertx
ebiggers,herbertx
ebiggers,herbertx
ebiggers,herbertx
ebiggers,herbertx
ebiggers,herbertx
ebiggers,herbertx
ebiggers,herbertx
ebiggers,herbertx
ebiggers,herbertx
ebiggers,herbertx
ebiggers,herbertx
ebiggers,herbertx
ebiggers,herbertx
ColinIanKing,herbertx
None,herbertx
None,herbertx
None,herbertx
None,herbertx
chunkeey,herbertx
None,herbertx
None,herbertx
None,herbertx
garyrhook,herbertx
None,herbertx
ebiggers,herbertx
horiag,herbertx
None,None
WOnder93,pcmoore
WOnder93,pcmoore
Lyude,Lyude
Lyude,Lyude
Lyude,Lyude
Lyude,Lyude
Lyude,Lyude
Lyude,Lyude
Lyude,Lyude
Lyude,Lyude
Lyude,Lyude
stephensmalley,pcmoore
stephensmalley,pcmoore
stephensmalley,pcmoore
xdarklight,khilman
xdarklight,khilman
xdarklight,khilman
Lyude,Lyude
Lyude,Lyude
Lyude,Lyude
Lyude,Lyude
Lyude,Lyude
Lyude,Lyude
Lyude,Lyude
Lyude,Lyude
Lyude,Lyude
Lyude,Lyude
Lyude,Lyude
jeromebrunet,khilman
jeromebrunet,khilman
jeromebrunet,khilman
xdarklight,khilman
xdarklight,khilman
xdarklight,khilman
xdarklight,khilman
xdarklight,khilman
xdarklight,khilman
carlocaione,khilman
rleon,jgunthorpe
rleon,jgunthorpe
rleon,jgunthorpe
galpress,jgunthorpe
galpress,jgunthorpe
galpress,jgunthorpe
jgunthorpe,jgunthorpe
srabinov,jgunthorpe
rleon,jgunthorpe
aditr,jgunthorpe
None,ummakynes
shakeelb,ummakynes
DCastagna,mmind
ezequielgarcia,mmind
ezequielgarcia,mmind
vivijim,vivijim
None,None
None,None
fabioestevam,agross-oss
DCastagna,mmind
axboe,axboe
eballetbo,mmind
robherring,robherring
torvalds,torvalds
micah-morton,micah-morton
hkallweit,davem330
yuchungcheng,davem330
lunn,davem330
wdebruij,davem330
airlied,airlied
torvalds,torvalds
None,alexandrebelloni
z00467499,alexandrebelloni
alexandrebelloni,alexandrebelloni
zoroLi,alexandrebelloni
zoroLi,alexandrebelloni
zoroLi,alexandrebelloni
airlied,airlied
piastry,piastry
piastry,piastry
piastry,piastry
None,None
None,None
airlied,airlied
mbroz,snitm
shayenne,danvet
None,krzk
None,krzk
linusw,linusw
krzk,krzk
krzk,krzk
PabloPL,krzk
xc-racer99,krzk
PabloPL,krzk
None,None
None,None
None,paulburton
wildea01,wildea01
torvalds,torvalds
torvalds,torvalds
torvalds,torvalds
None,dhowells
GustavoARSilva,dhowells
vsyrjala,vsyrjala
vsyrjala,vsyrjala
vsyrjala,vsyrjala
vsyrjala,vsyrjala
andy-shev,kleikamp
adam900710,kdave
None,kleikamp
kleikamp,kleikamp
jwrdegoede,linusw
baruchsiach,linusw
liu-song-6,borkmann
roxell,borkmann
None,linusw
IoanaCiornei,borkmann
fomichev,borkmann
None,zhang-rui
None,davem330
koct9i,davem330
ColinIanKing,davem330
ColinIanKing,davem330
wdebruij,davem330
fomichev,davem330
w-simon,w-simon
ickle,ickle
ickle,ickle
None,None
robherring,robherring
ebiggers,herbertx
chleroy,herbertx
chleroy,herbertx
ebiggers,herbertx
None,herbertx
None,herbertx
horiag,herbertx
None,herbertx
ebiggers,herbertx
ebiggers,herbertx
ebiggers,herbertx
None,None
tomeuv,mmind
kengiter,kengiter
ickle,ickle
cshoredaniel,cshoredaniel
None,None
zehortigoza,jnikula
None,jnikula
ickle,jnikula
ickle,jnikula
zehortigoza,jnikula
jnikula,jnikula
guoren83,torvalds
None,broonie
rohkkumar,broonie
danvet,danvet
linusw,broonie
jwrdegoede,jwrdegoede
None,None
None,None
None,None
None,None
kengiter,kengiter
JuliaLawall,JuliaLawall
None,None
jwrdegoede,jwrdegoede
ColinIanKing,ColinIanKing
zumengchen,zumengchen
None,None
linusw,gclement
baruchsiach,gclement
xypron,gclement
wildea01,wildea01
roxell,broonie
sean-jc,torvalds
None,broonie
None,danvet
vingu-linaro,vingu-linaro
3x380V,3x380V
None,ickle
None,None
None,None
linusw,linusw
idryomov,idryomov
ukleinek,thierryreding
ukleinek,thierryreding
ukleinek,thierryreding
ukleinek,thierryreding
ukleinek,thierryreding
ukleinek,thierryreding
brgl,brgl
brgl,brgl
brgl,brgl
brgl,brgl
brgl,brgl
brgl,brgl
brgl,brgl
brgl,brgl
brgl,brgl
brgl,brgl
brgl,brgl
None,None
ujfalusi,ujfalusi
ujfalusi,ujfalusi
ujfalusi,ujfalusi
ujfalusi,ujfalusi
ujfalusi,ujfalusi
brgl,brgl
brgl,brgl
brgl,brgl
brgl,brgl
brgl,brgl
im-0,danvet
im-0,danvet
s-moch,s-moch
jernejsk,mripard
havmind,havmind
gregkh,gregkh
fabioestevam,fabioestevam
Anson-Huang,Anson-Huang
whot,whot
None,axboe
fred1gao,fred1gao
fred1gao,fred1gao
fred1gao,fred1gao
fred1gao,fred1gao
fred1gao,fred1gao
fred1gao,fred1gao
jnikula,jnikula
jnikula,jnikula
jnikula,jnikula
dcui,dcui
yuchungcheng,yuchungcheng
avpatel,palmer-dabbelt
None,axboe
None,ummakynes
ickle,ickle
None,None
None,danvet
None,danvet
None,danvet
None,danvet
None,danvet
None,ickle
None,paulburton
None,paulburton
None,danvet
None,danvet
None,danvet
shayenne,danvet
shayenne,danvet
shayenne,danvet
shayenne,danvet
shcgit,bebarino
zonque,rjarzmik
airlied,airlied
None,None
None,None
None,None
chleroy,kees
airlied,airlied
chleroy,kees
kees,kees
osctobe,bebarino
None,bebarino
None,bebarino
None,bebarino
macchian,broonie
None,None
None,None
dcui,dcui
msperl,broonie
None,bebarino
None,bebarino
None,bebarino
marex,bebarino
ndreys,ndreys
JKDingwall,JKDingwall
None,None
hober-yao,hober-yao
None,None
dliviu,dliviu
None,None
lkundrak,bebarino
abelvesa,bebarino
b-ak,broonie
GustavoARSilva,bebarino
brgl,broonie
None,bebarino
None,bebarino
torvalds,torvalds
vireshk,mbgg
None,mbgg
ytshen,mbgg
ytshen,mbgg
ytshen,mbgg
ytshen,mbgg
ytshen,mbgg
ytshen,mbgg
None,mbgg
vireshk,mbgg
mbgg,mbgg
Mani-Sadhasivam,mbgg
Mani-Sadhasivam,mbgg
Mani-Sadhasivam,Mani-Sadhasivam
Mani-Sadhasivam,Mani-Sadhasivam
anholt,lategoodbye
anholt,lategoodbye
anholt,lategoodbye
ColinIanKing,broonie
lategoodbye,lategoodbye
lategoodbye,lategoodbye
wens,mripard
wens,mripard
wens,mripard
wens,mripard
wens,mripard
None,broonie
jtpittman195,axboe
None,broonie
hrimfaxi,bentiss
hrimfaxi,bentiss
fdmanana,kdave
fdmanana,kdave
fdmanana,kdave
None,None
suyj-fnst,suyj-fnst
None,None
None,None
None,None
None,None
None,None
None,None
None,None
linusw,broonie
linusw,broonie
linusw,broonie
linusw,broonie
linusw,broonie
linusw,broonie
linusw,broonie
None,broonie
qperret,qperret
seberm,seberm
mstsirkin,ojeda
espindola,espindola
jernejsk,mripard
wens,mripard
tomba,tomba
tomba,tomba
tomba,tomba
tomba,tomba
tomba,tomba
tomba,tomba
tomba,tomba
wcwxyz,wcwxyz
jwrdegoede,jwrdegoede
jwrdegoede,jwrdegoede
jwrdegoede,jwrdegoede
jwrdegoede,jwrdegoede
None,None
None,None
None,tiwai
keyonjie,tiwai
None,None
keyonjie,tiwai
None,tiwai
None,tiwai
GustavoARSilva,kraxel
jnikula,jnikula
None,None
djbw,djbw
nathanchance,djbw
None,None
gregkh,gregkh
None,None
chaseyu,chaseyu
JeffMoyer,axboe
ColinIanKing,martinkpetersen
johnpgarry,martinkpetersen
lsgunth,martinkpetersen
Luojiaxing1991,martinkpetersen
Luojiaxing1991,martinkpetersen
Luojiaxing1991,martinkpetersen
Luojiaxing1991,martinkpetersen
Luojiaxing1991,martinkpetersen
Luojiaxing1991,martinkpetersen
Luojiaxing1991,martinkpetersen
Luojiaxing1991,martinkpetersen
None,martinkpetersen
None,martinkpetersen
None,martinkpetersen
None,martinkpetersen
None,martinkpetersen
None,martinkpetersen
None,martinkpetersen
None,martinkpetersen
None,martinkpetersen
None,martinkpetersen
None,martinkpetersen
None,martinkpetersen
None,martinkpetersen
None,martinkpetersen
None,martinkpetersen
None,martinkpetersen
None,martinkpetersen
torvalds,torvalds
None,martinkpetersen
None,martinkpetersen
None,martinkpetersen
GustavoARSilva,martinkpetersen
GustavoARSilva,martinkpetersen
None,martinkpetersen
JuliaLawall,martinkpetersen
None,martinkpetersen
thenzl,martinkpetersen
zealoussnow,martinkpetersen
im-0,martinkpetersen
jgunthorpe,davem330
stffrdhrn,torvalds
xiaochunlee,djbw
xiaochunlee,djbw
gormanm,torvalds
None,torvalds
None,torvalds
jstancek,torvalds
None,torvalds
None,torvalds
xairy,torvalds
minchank,torvalds
None,jgunthorpe
rleon,jgunthorpe
rleon,jgunthorpe
rleon,jgunthorpe
rleon,jgunthorpe
rleon,jgunthorpe
None,None
knurd,knurd
knurd,knurd
jeromebrunet,khilman
Lyude,Lyude
Lyude,Lyude
Lyude,Lyude
GustavoARSilva,jgunthorpe
ickle,ickle
ummakynes,ummakynes
TaeheeYoo,ummakynes
None,ummakynes
davem330,davem330
idosch,davem330
idosch,davem330
idosch,davem330
idosch,davem330
idosch,davem330
idosch,davem330
idosch,davem330
idosch,davem330
jpirko,davem330
nirdotan,davem330
amade,tiwai
hkallweit,davem330
None,None
None,None
None,None
None,None
None,None
BryanW11731,davem330
None,None
esyr-rh,davem330
esyr-rh,davem330
kees,kees
cschaufler,kees
cschaufler,kees
cschaufler,kees
cschaufler,kees
cschaufler,kees
cschaufler,kees
cschaufler,kees
cschaufler,kees
cschaufler,kees
cschaufler,kees
cschaufler,kees
